from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
131,131,,,246106724610844+1785896+1,246106724610844+1785289+1,1,
131,131,,,246100424610052+1785920+0,246100424610052+1785533+0,1,
131,131,,,246106124610634+1785920+0,246106124610634+1785533+0,1,
131,131,,,246103224610412+1785921+0,246103224610412+1785534+0,1,
131,131,,,246101524611765+1785922+0,246101524611765+1785535+0,1,
131,131,,,246104624610561+1785929+0,246104624610561+1785553+0,1,
131,131,,,246101524611765+1785931+0,246101524611765+1785555+0,1,
131,131,,,246096224610003+1785933+0,246096224610003+1785574+0,1,
131,131,,,246104624610561+1785933+0,246104624610561+1785574+0,1,
131,131,,,246104624610563+1785933+0,246104624610563+1785574+0,1,
131,131,,,246101524611765+1785935+0,246101524611765+1785577+0,1,
131,131,,,246101524611765+1785947+0,246101524611765+1785615+0,1,
131,131,,,246096224610004+1785949+0,246096224610004+1785636+0,1,
131,131,,,246100424610051+1785949+0,246100424610051+1785636+0,1,
131,131,,,246104624610563+1785949+0,246104624610563+1785636+0,1,
131,131,,,246106124610632+1785949+0,246106124610632+1785636+0,1,
131,131,,,246096224610004+1785964+0,246096224610004+1785321+0,1,
131,131,,,246100824610095+1789043+0,246100824610095+1788523+0,1,
131,131,,,246108824610931+1789043+0,246108824610931+1788523+0,1,
131,131,,,246100824610095+1789051+0,246100824610095+1788574+0,1,
131,131,,,246105124610586+1789051+0,246105124610586+1788574+0,1,
131,131,,,246106024610656+1789051+0,246106024610656+1788574+0,1,
131,131,,,246106024610656+1789085+0,246106024610656+1788735+0,1,
131,131,,,246103524610444+1789101+0,246103524610444+1788776+0,1,
131,131,,,246096224610004+1785896+1,246096224610004+1785289+1,1,
131,131,,,246106124610633+1785896+1,246106124610633+1785289+1,1,
131,131,,,246103224610412+1785899+1,246103224610342+1786868+1,1,
131,131,,,246104624610561+1785920+0,246104624610561+1785533+0,1,
131,131,,,246104624610562+1785920+0,246104624610562+1785533+0,1,
131,131,,,246106724610841+1785920+0,246106724610841+1785533+0,1,
131,131,,,246109524611751+1785920+0,246109524611751+1785533+0,1,
131,131,,,246109524611752+1785920+0,246109524611752+1785533+0,1,
131,131,,,246096224610001+1785929+0,246096224610001+1785553+0,1,
131,131,,,246096224610003+1785929+0,246096224610003+1785553+0,1,
131,131,,,246096224610004+1785929+0,246096224610004+1785553+0,1,
131,131,,,246108924610913+1785929+0,246108924610913+1785553+0,1,
131,131,,,246108924610914+1785929+0,246108924610914+1785553+0,1,
131,131,,,246104624610562+1785929+0,246104624610562+1785553+0,1,
131,131,,,246106124610634+1785929+0,246106124610634+1785553+0,1,
131,131,,,246106724610842+1785929+0,246106724610842+1785553+0,1,
131,131,,,246109524611752+1785929+0,246109524611752+1785553+0,1,
131,131,,,246101124610284+1785933+0,246101124610284+1785574+0,1,
131,131,,,246108924610912+1785933+0,246108924610912+1785574+0,1,
131,131,,,246103224610413+1785934+0,246103224610413+1785576+0,1,
131,131,,,246106124610634+1785949+0,246106124610634+1785636+0,1,
131,131,,,246106724610841+1785949+0,246106724610841+1785636+0,1,
131,131,,,246109524611754+1785949+0,246109524611754+1785636+0,1,
131,131,,,246100624610063+1785950+0,246100624610063+1785637+0,1,
131,131,,,246095924610015+1785963+0,246095924610015+1785320+0,1,
131,131,,,246100424610052+1785964+0,246100424610052+1785321+0,1,
131,131,,,246096024609746+1789041+0,246096024609886+1788521+0,1,
131,131,,,246100824610096+1789043+0,246100824610096+1788523+0,1,
131,131,,,246100324610074+1789044+0,246100324610074+1788524+0,1,
131,131,,,246103524610446+1789051+0,246103524610446+1788574+0,1,
131,131,,,246103524610444+1789064+0,246103524610444+1788627+0,1,
131,131,,,246100324610077+1789065+0,246100324610077+1788628+0,1,
131,131,,,246096024609746+1789075+0,246096024609886+1788675+0,1,
131,131,,,246108824610936+1789077+0,246108824610936+1788677+0,1,
131,131,,,246101024611717+1789078+0,246101024611717+1788678+0,1,
131,131,,,246099524610026+1789085+0,246099524610026+1788735+0,1,
131,131,,,246100324610077+1789086+0,246100324610077+1788736+0,1,
131,131,,,246100424610051+1785896+1,246100424610051+1785289+1,1,
131,131,,,246100424610052+1785896+1,246100424610052+1785289+1,1,
131,131,,,246101124610281+1785896+1,246101124610281+1785289+1,1,
131,131,,,246104624610563+1785896+1,246104624610563+1785289+1,1,
131,131,,,246108924610912+1785896+1,246108924610912+1785289+1,1,
131,131,,,246108924610913+1785896+1,246108924610913+1785289+1,1,
131,131,,,246103224610412+1785899+1,246103924610402+1786868+1,1,
131,131,,,246103224610411+1785918+0,246103224610341+1785513+0,1,
131,131,,,246103224610412+1785918+0,246103224610342+1785513+0,1,
131,131,,,246103224610413+1785918+0,246103224610343+1785513+0,1,
131,131,,,246096224610004+1785920+0,246096224610004+1785533+0,1,
131,131,,,246106124610632+1785920+0,246106124610632+1785533+0,1,
131,131,,,246106724610844+1785920+0,246106724610844+1785533+0,1,
131,131,,,246108924610912+1785920+0,246108924610912+1785533+0,1,
131,131,,,246108924610914+1785920+0,246108924610914+1785533+0,1,
131,131,,,246100424610052+1785929+0,246100424610052+1785553+0,1,
131,131,,,246109524611754+1785929+0,246109524611754+1785553+0,1,
131,131,,,246103224610413+1785930+0,246103224610413+1785554+0,1,
131,131,,,246101124610281+1785933+0,246101124610281+1785574+0,1,
131,131,,,246106124610634+1785933+0,246106124610634+1785574+0,1,
131,131,,,246108924610914+1785933+0,246108924610914+1785574+0,1,
131,131,,,246095924610015+1785944+0,246095924609595+1785610+0,1,
131,131,,,246096224610002+1785949+0,246096224610002+1785636+0,1,
131,131,,,246101124610281+1785949+0,246101124610281+1785636+0,1,
131,131,,,246104624610562+1785949+0,246104624610562+1785636+0,1,
131,131,,,246104624610564+1785949+0,246104624610564+1785636+0,1,
131,131,,,246106124610633+1785949+0,246106124610633+1785636+0,1,
131,131,,,246106724610842+1785949+0,246106724610842+1785636+0,1,
131,131,,,246109524611753+1785949+0,246109524611753+1785636+0,1,
131,131,,,246103224610412+1785950+0,246103224610412+1785637+0,1,
131,131,,,246096224610002+1785964+0,246096224610002+1785321+0,1,
131,131,,,246101124610283+1785964+0,246101124610283+1785321+0,1,
131,131,,,246106124610633+1785964+0,246106124610633+1785321+0,1,
131,131,,,246106724610841+1785964+0,246106724610841+1785321+0,1,
131,131,,,246108924610913+1785964+0,246108924610913+1785321+0,1,
131,131,,,246109524611751+1785964+0,246109524611751+1785321+0,1,
131,131,,,246103224610413+1785965+0,246103424610413+1785322+0,1,
131,131,,,246108824610936+1789043+0,246108824610936+1788523+0,1,
131,131,,,246108824610936+1789051+0,246108824610936+1788574+0,1,
131,131,,,246110024611776+1789051+0,246110024611776+1788574+0,1,
131,131,,,246103524610444+1789051+0,246103524610444+1788574+0,1,
131,131,,,246096124609757+1789063+0,246096124609897+1788626+0,1,
131,131,,,246100824610096+1789064+0,246100824610096+1788627+0,1,
131,131,,,246108824610936+1789064+0,246108824610936+1788627+0,1,
131,131,,,246099624609967+1789065+0,246099624609967+1788628+0,1,
131,131,,,246100324610074+1789078+0,246100324610074+1788678+0,1,
131,131,,,246100824610096+1789085+0,246100824610096+1788735+0,1,
131,131,,,246096024609746+1789099+0,246096024609886+1788774+0,1,
131,131,,,246099524610026+1789101+0,246099524610026+1788776+0,1,
131,131,,,246100824610096+1789101+0,246100824610096+1788776+0,1,
131,131,,,246101624610306+1789101+0,246101624610306+1788776+0,1,
131,131,,,246099624609967+1789102+0,246099624609967+1788777+0,1,
131,131,,,246096224610001+1785896+1,246096224610001+1785289+1,1,
131,131,,,246104624610564+1785896+1,246104624610564+1785289+1,1,
131,131,,,246106124610634+1785896+1,246106124610634+1785289+1,1,
131,131,,,246106724610843+1785896+1,246106724610843+1785289+1,1,
131,131,,,246109524611754+1785896+1,246109524611754+1785289+1,1,
131,131,,,246100624610063+1785897+1,246100624610063+1786867+1,1,
131,131,,,246103224610413+1785899+1,246103224610343+1786868+1,1,
131,131,,,246096224610003+1785920+0,246096224610003+1785533+0,1,
131,131,,,246104624610563+1785920+0,246104624610563+1785533+0,1,
131,131,,,246108924610913+1785920+0,246108924610913+1785533+0,1,
131,131,,,246101124610282+1785929+0,246101124610282+1785553+0,1,
131,131,,,246104624610563+1785929+0,246104624610563+1785553+0,1,
131,131,,,246100624610063+1785930+0,246100624610063+1785554+0,1,
131,131,,,246103224610411+1785930+0,246103224610411+1785554+0,1,
131,131,,,246096224610004+1785933+0,246096224610004+1785574+0,1,
131,131,,,246106724610842+1785933+0,246106724610842+1785574+0,1,
131,131,,,246100624610063+1785946+0,246100624610063+1785614+0,1,
131,131,,,246108924610913+1785949+0,246108924610913+1785636+0,1,
131,131,,,246103224610411+1785950+0,246103224610411+1785637+0,1,
131,131,,,246101524611765+1785951+0,246101524611765+1785638+0,1,
131,131,,,246100424610051+1785964+0,246100424610051+1785321+0,1,
131,131,,,246104624610564+1785964+0,246104624610564+1785321+0,1,
131,131,,,246106124610634+1785964+0,246106124610634+1785321+0,1,
140,140,,,246096124609897+1789118+0,246096124609897+1788522+0,1,
140,140,,,246100324610077+1789136+0,246100324610077+1788575+0,1,
140,140,,,246105124610586+1789137+0,246105124610586+1788574+0,1,
140,140,,,246101624610306+1789153+0,246101624610586+1788677+0,1,
140,140,,,246101624610306+1789172+0,246101624610306+1788735+0,1,
140,140,,,246100824610095+1789183+0,246100824610095+1788772+0,1,
140,140,,,246108824610936+1789183+0,246108824610936+1788772+0,1,
140,140,,,246099624609967+1789184+0,246099624609967+1788773+0,1,
140,140,,,246100324610077+1789184+0,246100324610077+1788773+0,1,
140,140,,,246096224610001+1785974+1,246096224610001+1785366+1,1,
140,140,,,246096224610003+1785974+1,246096224610003+1785366+1,1,
140,140,,,246100424610051+1785974+1,246100424610051+1785366+1,1,
140,140,,,246103224610411+1785977+1,246103224610341+1785368+1,1,
140,140,,,246103224610412+1785977+1,246103924610402+1785368+1,1,
140,140,,,246103224610412+1785988+1,246103224610342+1785420+1,1,
140,140,,,246096224610002+1785993+1,246096224610002+1785458+1,1,
140,140,,,246101124610281+1785993+1,246101124610281+1785458+1,1,
140,140,,,246106124610632+1785993+1,246106124610632+1785458+1,1,
140,140,,,246109524611752+1785993+1,246109524611752+1785458+1,1,
140,140,,,246109524611753+1785993+1,246109524611753+1785458+1,1,
140,140,,,246103224610411+1785996+1,246103224610341+1785459+1,1,
140,140,,,246103224610412+1785996+1,246103224610342+1785459+1,1,
140,140,,,246095924610015+1786011+0,246095924610015+1785541+0,1,
140,140,,,246103224610412+1786015+0,246103924610402+1785544+0,1,
140,140,,,246101524611765+1786019+0,246101524611765+1785572+0,1,
140,140,,,246101124610283+1786032+0,246101124610283+1785660+0,1,
140,140,,,246101124610284+1786032+0,246101124610284+1785660+0,1,
140,140,,,246104624610564+1786032+0,246104624610564+1785660+0,1,
140,140,,,246106124610634+1786032+0,246106124610634+1785660+0,1,
140,140,,,246108924610912+1786032+0,246108924610912+1785660+0,1,
140,140,,,246109524611751+1786032+0,246109524611751+1785660+0,1,
140,140,,,246095924610015+1786038+0,246095924610015+1785672+0,1,
140,140,,,246096224610002+1786039+0,246096224610002+1785673+0,1,
140,140,,,246101124610282+1786039+0,246101124610282+1785673+0,1,
140,140,,,246104624610562+1786039+0,246104624610562+1785673+0,1,
140,140,,,246106124610633+1786039+0,246106124610633+1785673+0,1,
140,140,,,246108924610912+1786039+0,246108924610912+1785673+0,1,
140,140,,,246109524611751+1786039+0,246109524611751+1785673+0,1,
140,140,,,246104624610564+1786043+0,246104624610564+1785685+0,1,
140,140,,,246100624610063+1786044+0,246100624610063+1785687+0,1,
140,140,,,246095924610015+1786046+0,246095924610015+1785320+0,1,
140,140,,,246101124610282+1786047+0,246101124610282+1785321+0,1,
140,140,,,246099524610026+1789120+0,246099524610026+1788523+0,1,
140,140,,,246100324610077+1789121+0,246100324610077+1788524+0,1,
140,140,,,246107224610866+1789122+0,246107224610866+1788523+0,1,
140,140,,,246108824610931+1789122+0,246108824610931+1788523+0,1,
140,140,,,246099624609967+1789136+0,246099624609967+1788575+0,1,
140,140,,,246100824610096+1789146+0,246100824610096+1788627+0,1,
140,140,,,246101624610306+1789146+0,246101624610306+1788627+0,1,
140,140,,,246099524610026+1789153+0,246099524610026+1788677+0,1,
140,140,,,246096024609886+1789170+0,246096024609886+1788733+0,1,
140,140,,,246100324610077+1789173+0,246100324610077+1788736+0,1,
140,140,,,246106024610656+1789183+0,246106024610656+1788772+0,1,
140,140,,,246107224610866+1789183+0,246107224610866+1788772+0,1,
140,140,,,246104624610564+1785974+1,246104624610564+1785366+1,1,
140,140,,,246106124610633+1785974+1,246106124610633+1785366+1,1,
140,140,,,246103224610413+1785977+1,246103224610343+1785368+1,1,
140,140,,,246096224610001+1785993+1,246096224610001+1785458+1,1,
140,140,,,246096224610004+1785993+1,246096224610004+1785458+1,1,
140,140,,,246100424610051+1785993+1,246100424610051+1785458+1,1,
140,140,,,246104624610561+1785993+1,246104624610561+1785458+1,1,
140,140,,,246103224610412+1786007+0,246103924610402+1785513+0,1,
140,140,,,246103224610412+1786015+0,246103224610342+1785544+0,1,
140,140,,,246103224610413+1786029+0,246103224610413+1785633+0,1,
140,140,,,246095924610015+1786031+0,246095924609595+1785659+0,1,
140,140,,,246096224610002+1786032+0,246096224610002+1785660+0,1,
140,140,,,246106724610841+1786032+0,246106724610841+1785660+0,1,
140,140,,,246106724610843+1786032+0,246106724610843+1785660+0,1,
140,140,,,246104624610561+1786039+0,246104624610561+1785673+0,1,
140,140,,,246100624610063+1786040+0,246100624610063+1785674+0,1,
140,140,,,246103224610411+1786040+0,246103224610411+1785674+0,1,
140,140,,,246103224610413+1786040+0,246103224610413+1785674+0,1,
140,140,,,246101524611765+1786041+0,246101524611765+1785675+0,1,
140,140,,,246101124610284+1786043+0,246101124610284+1785685+0,1,
140,140,,,246106124610633+1786043+0,246106124610633+1785685+0,1,
140,140,,,246106724610844+1786043+0,246106724610844+1785685+0,1,
140,140,,,246108924610912+1786043+0,246108924610912+1785685+0,1,
140,140,,,246108924610913+1786043+0,246108924610913+1785685+0,1,
140,140,,,246109524611751+1786043+0,246109524611751+1785685+0,1,
140,140,,,246109524611754+1786043+0,246109524611754+1785685+0,1,
140,140,,,246096224610002+1786047+0,246096224610002+1785321+0,1,
140,140,,,246101124610284+1786047+0,246101124610284+1785321+0,1,
140,140,,,246104624610563+1786047+0,246104624610563+1785321+0,1,
140,140,,,246106124610632+1786047+0,246106124610632+1785321+0,1,
140,140,,,246106124610633+1786047+0,246106124610633+1785321+0,1,
140,140,,,246108924610913+1786047+0,246108924610913+1785321+0,1,
140,140,,,246109524611752+1786047+0,246109524611752+1785321+0,1,
140,140,,,246099624609967+1789121+0,246099624609967+1788524+0,1,
140,140,,,246101024611717+1789121+0,246101024611717+1788524+0,1,
140,140,,,246106024610656+1789122+0,246106024610656+1788523+0,1,
140,140,,,246100324610074+1789136+0,246100324610074+1788575+0,1,
140,140,,,246103524610446+1789137+0,246103524610446+1788574+0,1,
140,140,,,246096124609897+1789142+0,246096124609897+1788626+0,1,
140,140,,,246103524610444+1789146+0,246103524610444+1788627+0,1,
140,140,,,246110024611776+1789146+0,246110024611776+1788627+0,1,
140,140,,,246096124609897+1789152+0,246096124609897+1788676+0,1,
140,140,,,246108824610936+1789153+0,246108824610936+1788677+0,1,
140,140,,,246110024611776+1789153+0,246110024611776+1788677+0,1,
140,140,,,246099624609967+1789154+0,246099624609967+1788678+0,1,
140,140,,,246100324610077+1789154+0,246100324610077+1788678+0,1,
140,140,,,246105124610586+1789172+0,246105124610586+1788735+0,1,
140,140,,,246099624609967+1789173+0,246099624609967+1788736+0,1,
140,140,,,246103524610444+1789183+0,246103524610444+1788772+0,1,
140,140,,,246103524610446+1789183+0,246103524610446+1788772+0,1,
140,140,,,246101124610281+1785974+1,246101124610281+1785366+1,1,
140,140,,,246100624610063+1785975+1,246100624610063+1785368+1,1,
140,140,,,246100424610052+1785993+1,246100424610052+1785458+1,1,
140,140,,,246101124610282+1785993+1,246101124610282+1785458+1,1,
140,140,,,246100624610063+1785994+1,246100624610063+1785459+1,1,
140,140,,,246103224610413+1786018+0,246103224610413+1785571+0,1,
140,140,,,246103224610412+1786029+0,246103224610412+1785633+0,1,
140,140,,,246096224610004+1786032+0,246096224610004+1785660+0,1,
140,140,,,246100424610052+1786032+0,246100424610052+1785660+0,1,
140,140,,,246096224610004+1786039+0,246096224610004+1785673+0,1,
140,140,,,246108924610913+1786039+0,246108924610913+1785673+0,1,
140,140,,,246109524611752+1786039+0,246109524611752+1785673+0,1,
140,140,,,246103224610412+1786040+0,246103224610412+1785674+0,1,
140,140,,,246100424610052+1786043+0,246100424610052+1785685+0,1,
140,140,,,246106124610634+1786043+0,246106124610634+1785685+0,1,
140,140,,,246100424610051+1786047+0,246100424610051+1785321+0,1,
140,140,,,246101124610281+1786047+0,246101124610281+1785321+0,1,
140,140,,,246104624610561+1786047+0,246104624610561+1785321+0,1,
140,140,,,246101524611765+1786049+0,246101524611765+1785323+0,1,
140,140,,,246101624610306+1789122+0,246101624610306+1788523+0,1,
140,140,,,246103524610446+1789122+0,246103524610446+1788523+0,1,
140,140,,,246108824610936+1789122+0,246108824610936+1788523+0,1,
140,140,,,246100824610096+1789137+0,246100824610096+1788574+0,1,
140,140,,,246106024610656+1789137+0,246106024610656+1788574+0,1,
140,140,,,246108824610931+1789137+0,246108824610931+1788574+0,1,
140,140,,,246108824610936+1789137+0,246108824610936+1788574+0,1,
140,140,,,246096724609886+1789143+0,246096024609886+1788625+0,1,
140,140,,,246099624609967+1789145+0,246099624609967+1788628+0,1,
140,140,,,246108824610936+1789146+0,246108824610936+1788627+0,1,
140,140,,,246100824610096+1789153+0,246100824610096+1788677+0,1,
140,140,,,246105124610586+1789153+0,246101624610586+1788677+0,1,
